Resultado Quicksort;Resultado RadixSort;Valor n en 2^n;n° prueba;valor k radixsort
1199571146.0;23;48;80;14
1199571146.0;23;48;79;14
1199571146.0;23;48;78;14
1199571146.0;23;48;77;14
1199571146.0;23;48;76;14
1199571146.0;23;48;75;14
1199571146.0;23;48;74;14
1199571146.0;23;48;73;14
1199571146.0;23;48;72;14
1199571146.0;23;48;71;14
1199571146.0;23;48;70;14
1199571146.0;23;48;69;14
1199571146.0;23;48;68;14
1199571146.0;23;48;67;14
1199571146.0;23;48;66;14
1199571146.0;23;48;65;14
1199571146.0;23;48;64;14
1199571146.0;23;48;63;14
1199571146.0;23;48;62;14
1199571146.0;23;48;61;14
1199571146.0;23;48;60;14
1199571146.0;23;48;59;14
1199571146.0;23;48;58;14
1199571146.0;23;48;57;14
1199571146.0;23;48;56;14
1199571146.0;23;48;55;14
1199571146.0;23;48;54;14
1199571146.0;23;48;53;14
1199571146.0;23;48;52;14
1199571146.0;23;48;51;14
1199571146.0;23;48;50;14
1199571146.0;23;48;49;14
1199571146.0;23;48;48;14
1199571146.0;23;48;47;14
1199571146.0;23;48;46;14
1199571146.0;23;48;45;14
1199571146.0;23;48;44;14
1199571146.0;23;48;43;14
1199571146.0;23;48;42;14
1199571146.0;23;48;41;14
1199571146.0;23;48;40;14
1199571146.0;23;48;39;14
1199571146.0;23;48;38;14
1199571146.0;23;48;37;14
1199571146.0;23;48;36;14
1199571146.0;23;48;35;14
1199571146.0;23;48;34;14
1199571146.0;23;48;33;14
1199571146.0;23;48;32;14
1199571146.0;23;48;31;14
1199571146.0;24;48;13;14
1199571146.0;24;48;14;14
1199571146.0;24;48;15;14
1199571146.0;23;48;16;14
1199571146.0;23;48;17;14
1199571146.0;24;48;18;14
1199571146.0;23;48;19;14
1199571146.0;23;48;20;14
1199571146.0;23;48;21;14
1199571146.0;23;48;22;14
1199571146.0;23;48;23;14
1199571146.0;23;48;24;14
1199571146.0;24;48;25;14
1199571146.0;24;48;26;14
1199571146.0;24;48;27;14
1199571146.0;24;48;28;14
1199571146.0;24;48;29;14
1199571146.0;24;48;30;14
2399142090.0;23;49;2;14
2399142090.0;23;49;1;14
2399142090.0;23;49;4;14
2399142090.0;23;49;3;14
2399142090.0;23;49;5;14
2399142090.0;24;49;6;14
2399142090.0;24;49;7;14
2399142090.0;24;49;8;14
2399142090.0;23;49;9;14
2399142090.0;23;49;10;14
2399142090.0;23;49;11;14
2399142090.0;23;49;100;14
2399142090.0;23;49;99;14
2399142090.0;23;49;98;14
2399142090.0;23;49;97;14
2399142090.0;23;49;96;14
2399142090.0;23;49;95;14
2399142090.0;23;49;94;14
2399142090.0;23;49;93;14
2399142090.0;23;49;92;14
2399142090.0;23;49;91;14
2399142090.0;23;49;90;14
2399142090.0;23;49;89;14
2399142090.0;23;49;88;14
2399142090.0;23;49;87;14
2399142090.0;23;49;86;14
2399142090.0;23;49;85;14
2399142090.0;23;49;84;14
2399142090.0;23;49;83;14
2399142090.0;23;49;82;14
2399142090.0;23;49;81;14
2399142090.0;23;49;80;14
2399142090.0;23;49;79;14
2399142090.0;23;49;78;14
2399142090.0;23;49;77;14
2399142090.0;23;49;76;14
2399142090.0;23;49;75;14
2399142090.0;23;49;74;14
2399142090.0;23;49;73;14
2399142090.0;23;49;72;14
2399142090.0;23;49;71;14
2399142090.0;23;49;70;14
2399142090.0;23;49;69;14
2399142090.0;23;49;68;14
2399142090.0;23;49;67;14
2399142090.0;23;49;66;14
2399142090.0;23;49;65;14
2399142090.0;23;49;64;14
2399142090.0;23;49;63;14
2399142090.0;23;49;62;14
2399142090.0;23;49;61;14
2399142090.0;23;49;60;14
2399142090.0;23;49;59;14
2399142090.0;23;49;58;14
2399142090.0;23;49;57;14
2399142090.0;23;49;56;14
2399142090.0;23;49;55;14
2399142090.0;23;49;54;14
2399142090.0;23;49;53;14
2399142090.0;23;49;52;14
2399142090.0;23;49;51;14
2399142090.0;23;49;50;14
2399142090.0;23;49;49;14
2399142090.0;23;49;48;14
2399142090.0;23;49;47;14
2399142090.0;23;49;46;14
2399142090.0;23;49;45;14
2399142090.0;23;49;44;14
2399142090.0;23;49;43;14
2399142090.0;23;49;42;14
2399142090.0;23;49;41;14
2399142090.0;23;49;40;14
2399142090.0;23;49;39;14
2399142090.0;23;49;38;14
2399142090.0;23;49;37;14
2399142090.0;23;49;36;14
2399142090.0;23;49;35;14
2399142090.0;23;49;34;14
2399142090.0;23;49;33;14
2399142090.0;23;49;32;14
2399142090.0;23;49;31;14
2399142090.0;23;49;12;14
2399142090.0;23;49;13;14
2399142090.0;23;49;14;14
2399142090.0;23;49;15;14
2399142090.0;23;49;16;14
2399142090.0;23;49;17;14
2399142090.0;23;49;18;14
2399142090.0;23;49;19;14
2399142090.0;23;49;20;14
2399142090.0;24;49;21;14
2399142090.0;24;49;22;14
2399142090.0;23;49;23;14
2399142090.0;23;49;24;14
2399142090.0;23;49;25;14
2399142090.0;23;49;26;14
2399142090.0;23;49;27;14
2399142090.0;23;49;28;14
2399142090.0;23;49;29;14
2399142090.0;23;49;30;14
4798283978.0;23;50;1;16
4798283978.0;23;50;2;16
4798283978.0;22;50;3;16
4798283978.0;22;50;4;16
4798283978.0;23;50;5;16
4798283978.0;22;50;6;16
4798283978.0;22;50;7;16
4798283978.0;22;50;8;16
4798283978.0;22;50;9;16
4798283978.0;22;50;10;16
4798283978.0;22;50;100;16
4798283978.0;22;50;99;16
4798283978.0;22;50;98;16
4798283978.0;22;50;97;16
4798283978.0;22;50;96;16
4798283978.0;22;50;95;16
4798283978.0;22;50;94;16
4798283978.0;22;50;93;16
4798283978.0;22;50;92;16
4798283978.0;22;50;91;16
4798283978.0;22;50;90;16
4798283978.0;22;50;89;16
4798283978.0;22;50;88;16
4798283978.0;22;50;87;16
4798283978.0;22;50;86;16
4798283978.0;22;50;85;16
4798283978.0;22;50;84;16
4798283978.0;22;50;83;16
4798283978.0;22;50;82;16
4798283978.0;22;50;81;16
4798283978.0;22;50;80;16
4798283978.0;22;50;79;16
4798283978.0;22;50;78;16
4798283978.0;22;50;77;16
4798283978.0;22;50;76;16
4798283978.0;22;50;75;16
4798283978.0;22;50;74;16
4798283978.0;22;50;73;16
4798283978.0;22;50;72;16
4798283978.0;22;50;71;16
4798283978.0;22;50;70;16
4798283978.0;22;50;69;16
4798283978.0;22;50;68;16
4798283978.0;22;50;67;16
4798283978.0;22;50;66;16
4798283978.0;22;50;65;16
4798283978.0;22;50;64;16
4798283978.0;22;50;63;16
4798283978.0;22;50;62;16
4798283978.0;22;50;61;16
4798283978.0;22;50;60;16
4798283978.0;22;50;59;16
4798283978.0;22;50;58;16
4798283978.0;22;50;57;16
4798283978.0;22;50;56;16
4798283978.0;22;50;55;16
4798283978.0;22;50;54;16
4798283978.0;22;50;53;16
4798283978.0;22;50;52;16
4798283978.0;22;50;51;16
4798283978.0;22;50;50;16
4798283978.0;22;50;49;16
4798283978.0;22;50;48;16
4798283978.0;22;50;47;16
4798283978.0;22;50;46;16
4798283978.0;22;50;45;16
4798283978.0;22;50;44;16
4798283978.0;22;50;43;16
4798283978.0;22;50;42;16
4798283978.0;22;50;41;16
4798283978.0;22;50;40;16
4798283978.0;22;50;39;16
4798283978.0;22;50;38;16
4798283978.0;22;50;37;16
4798283978.0;22;50;36;16
4798283978.0;22;50;35;16
4798283978.0;22;50;34;16
4798283978.0;22;50;33;16
4798283978.0;22;50;32;16
4798283978.0;22;50;31;16
4798283978.0;23;50;11;16
4798283978.0;22;50;12;16
4798283978.0;23;50;13;16
4798283978.0;22;50;14;16
4798283978.0;22;50;15;16
4798283978.0;22;50;16;16
4798283978.0;23;50;17;16
4798283978.0;22;50;18;16
4798283978.0;23;50;19;16
4798283978.0;22;50;20;16
4798283978.0;23;50;21;16
4798283978.0;22;50;22;16
4798283978.0;23;50;23;16
4798283978.0;22;50;24;16
4798283978.0;22;50;25;16
4798283978.0;22;50;26;16
4798283978.0;22;50;27;16
4798283978.0;22;50;28;16
4798283978.0;23;50;29;16
4798283978.0;23;50;30;16
9596567754.0;21;51;1;15
9596567754.0;21;51;2;15
9596567754.0;21;51;3;15
9596567754.0;21;51;4;15
9596567754.0;21;51;5;15
9596567754.0;21;51;6;15
9596567754.0;21;51;7;15
9596567754.0;21;51;8;15
9596567754.0;21;51;9;15
9596567754.0;21;51;100;15
9596567754.0;21;51;99;15
9596567754.0;21;51;98;15
9596567754.0;21;51;97;15
9596567754.0;21;51;96;15
9596567754.0;21;51;95;15
9596567754.0;21;51;94;15
9596567754.0;21;51;93;15
9596567754.0;21;51;92;15
9596567754.0;21;51;91;15
9596567754.0;21;51;90;15
9596567754.0;21;51;89;15
9596567754.0;21;51;88;15
9596567754.0;21;51;87;15
9596567754.0;21;51;86;15
9596567754.0;21;51;85;15
9596567754.0;21;51;84;15
9596567754.0;21;51;83;15
9596567754.0;21;51;82;15
9596567754.0;21;51;81;15
9596567754.0;21;51;80;15
9596567754.0;21;51;79;15
9596567754.0;21;51;78;15
9596567754.0;21;51;77;15
9596567754.0;21;51;76;15
9596567754.0;21;51;75;15
9596567754.0;21;51;74;15
9596567754.0;21;51;73;15
9596567754.0;21;51;72;15
9596567754.0;21;51;71;15
9596567754.0;21;51;70;15
9596567754.0;21;51;69;15
9596567754.0;21;51;68;15
9596567754.0;21;51;67;15
9596567754.0;21;51;66;15
9596567754.0;21;51;65;15
9596567754.0;21;51;64;15
9596567754.0;21;51;63;15
9596567754.0;21;51;62;15
9596567754.0;21;51;61;15
9596567754.0;21;51;60;15
9596567754.0;21;51;59;15
9596567754.0;21;51;58;15
9596567754.0;21;51;57;15
9596567754.0;21;51;56;15
9596567754.0;21;51;55;15
9596567754.0;21;51;54;15
9596567754.0;21;51;53;15
9596567754.0;21;51;52;15
9596567754.0;21;51;51;15
9596567754.0;21;51;50;15
9596567754.0;21;51;49;15
9596567754.0;21;51;48;15
9596567754.0;21;51;47;15
9596567754.0;21;51;46;15
9596567754.0;21;51;45;15
9596567754.0;21;51;44;15
9596567754.0;21;51;43;15
9596567754.0;21;51;42;15
9596567754.0;21;51;41;15
9596567754.0;21;51;40;15
9596567754.0;21;51;39;15
9596567754.0;21;51;38;15
9596567754.0;21;51;37;15
9596567754.0;21;51;36;15
9596567754.0;21;51;35;15
9596567754.0;21;51;34;15
9596567754.0;21;51;33;15
9596567754.0;21;51;32;15
9596567754.0;21;51;31;15
9596567754.0;21;51;10;15
9596567754.0;21;51;11;15
9596567754.0;21;51;12;15
9596567754.0;21;51;13;15
9596567754.0;20;51;14;15
9596567754.0;21;51;15;15
9596567754.0;21;51;16;15
9596567754.0;21;51;17;15
9596567754.0;20;51;18;15
9596567754.0;21;51;19;15
9596567754.0;21;51;20;15
9596567754.0;21;51;21;15
9596567754.0;21;51;22;15
9596567754.0;21;51;23;15
9596567754.0;21;51;24;15
9596567754.0;21;51;25;15
9596567754.0;21;51;26;15
9596567754.0;21;51;27;15
9596567754.0;21;51;28;15
9596567754.0;21;51;29;15
9596567754.0;21;51;30;15
19193135306.0;21;52;1;15
19193135306.0;22;52;2;15
19193135306.0;21;52;3;15
19193135306.0;21;52;4;15
19193135306.0;21;52;5;15
19193135306.0;22;52;6;15
19193135306.0;21;52;7;15
19193135306.0;20;52;8;15
19193135306.0;20;52;100;15
19193135306.0;20;52;99;15
19193135306.0;20;52;98;15
19193135306.0;20;52;97;15
19193135306.0;20;52;96;15
19193135306.0;20;52;95;15
19193135306.0;20;52;94;15
19193135306.0;20;52;93;15
19193135306.0;20;52;92;15
19193135306.0;20;52;91;15
19193135306.0;20;52;90;15
19193135306.0;20;52;89;15
19193135306.0;20;52;88;15
19193135306.0;20;52;87;15
19193135306.0;20;52;86;15
19193135306.0;20;52;85;15
19193135306.0;20;52;84;15
19193135306.0;20;52;83;15
19193135306.0;20;52;82;15
19193135306.0;20;52;81;15
19193135306.0;20;52;80;15
19193135306.0;20;52;79;15
19193135306.0;20;52;78;15
19193135306.0;20;52;77;15
19193135306.0;20;52;76;15
19193135306.0;20;52;75;15
19193135306.0;20;52;74;15
19193135306.0;20;52;73;15
19193135306.0;20;52;72;15
19193135306.0;20;52;71;15
19193135306.0;20;52;70;15
19193135306.0;20;52;69;15
19193135306.0;20;52;68;15
19193135306.0;20;52;67;15
19193135306.0;20;52;66;15
19193135306.0;20;52;65;15
19193135306.0;20;52;64;15
19193135306.0;20;52;63;15
19193135306.0;20;52;62;15
19193135306.0;20;52;61;15
19193135306.0;20;52;60;15
19193135306.0;20;52;59;15
19193135306.0;20;52;58;15
19193135306.0;20;52;57;15
19193135306.0;20;52;56;15
19193135306.0;20;52;55;15
19193135306.0;20;52;54;15
19193135306.0;20;52;53;15
19193135306.0;20;52;52;15
19193135306.0;20;52;51;15
19193135306.0;20;52;50;15
19193135306.0;20;52;49;15
19193135306.0;20;52;48;15
19193135306.0;20;52;47;15
19193135306.0;20;52;46;15
19193135306.0;20;52;45;15
19193135306.0;20;52;44;15
19193135306.0;20;52;43;15
19193135306.0;20;52;42;15
19193135306.0;20;52;41;15
19193135306.0;20;52;40;15
19193135306.0;20;52;39;15
19193135306.0;20;52;38;15
19193135306.0;20;52;37;15
19193135306.0;20;52;36;15
19193135306.0;20;52;35;15
19193135306.0;20;52;34;15
19193135306.0;20;52;33;15
19193135306.0;20;52;32;15
19193135306.0;20;52;31;15
19193135306.0;21;52;9;15
19193135306.0;21;52;10;15
19193135306.0;20;52;11;15
19193135306.0;21;52;12;15
19193135306.0;21;52;13;15
19193135306.0;21;52;14;15
19193135306.0;21;52;15;15
19193135306.0;21;52;16;15
19193135306.0;20;52;17;15
19193135306.0;20;52;18;15
19193135306.0;20;52;19;15
19193135306.0;20;52;20;15
19193135306.0;20;52;21;15
19193135306.0;20;52;22;15
19193135306.0;20;52;23;15
19193135306.0;20;52;24;15
19193135306.0;20;52;25;15
19193135306.0;21;52;26;15
19193135306.0;20;52;27;15
19193135306.0;20;52;28;15
19193135306.0;20;52;29;15
19193135306.0;20;52;30;15
38386270410.0;20;53;1;16
38386270410.0;20;53;2;16
38386270410.0;20;53;3;16
38386270410.0;20;53;4;16
38386270410.0;20;53;5;16
38386270410.0;20;53;6;16
38386270410.0;20;53;7;16
38386270410.0;20;53;100;16
38386270410.0;20;53;99;16
38386270410.0;20;53;98;16
38386270410.0;20;53;97;16
38386270410.0;20;53;96;16
38386270410.0;20;53;95;16
38386270410.0;20;53;94;16
38386270410.0;20;53;93;16
38386270410.0;20;53;92;16
38386270410.0;20;53;91;16
38386270410.0;20;53;90;16
38386270410.0;20;53;89;16
38386270410.0;20;53;88;16
38386270410.0;20;53;87;16
38386270410.0;20;53;86;16
38386270410.0;20;53;85;16
38386270410.0;20;53;84;16
38386270410.0;20;53;83;16
38386270410.0;20;53;82;16
38386270410.0;20;53;81;16
38386270410.0;20;53;80;16
38386270410.0;20;53;79;16
38386270410.0;20;53;78;16
38386270410.0;20;53;77;16
38386270410.0;20;53;76;16
38386270410.0;20;53;75;16
38386270410.0;20;53;74;16
38386270410.0;20;53;73;16
38386270410.0;20;53;72;16
38386270410.0;20;53;71;16
38386270410.0;20;53;70;16
38386270410.0;20;53;69;16
38386270410.0;20;53;68;16
38386270410.0;20;53;67;16
38386270410.0;20;53;66;16
38386270410.0;20;53;65;16
38386270410.0;20;53;64;16
38386270410.0;20;53;63;16
38386270410.0;20;53;62;16
38386270410.0;20;53;61;16
38386270410.0;20;53;60;16
38386270410.0;20;53;59;16
38386270410.0;20;53;58;16
38386270410.0;20;53;57;16
38386270410.0;20;53;56;16
38386270410.0;20;53;55;16
38386270410.0;20;53;54;16
38386270410.0;20;53;53;16
38386270410.0;20;53;52;16
38386270410.0;20;53;51;16
38386270410.0;20;53;50;16
38386270410.0;20;53;49;16
38386270410.0;20;53;48;16
38386270410.0;20;53;47;16
38386270410.0;20;53;46;16
38386270410.0;20;53;45;16
38386270410.0;20;53;44;16
38386270410.0;20;53;43;16
38386270410.0;20;53;42;16
38386270410.0;20;53;41;16
38386270410.0;20;53;40;16
38386270410.0;20;53;39;16
38386270410.0;20;53;38;16
38386270410.0;20;53;37;16
38386270410.0;20;53;36;16
38386270410.0;20;53;35;16
38386270410.0;20;53;34;16
38386270410.0;20;53;33;16
38386270410.0;20;53;32;16
38386270410.0;20;53;31;16
38386270410.0;20;53;8;16
38386270410.0;20;53;9;16
38386270410.0;20;53;10;16
38386270410.0;20;53;11;16
38386270410.0;20;53;12;16
38386270410.0;20;53;13;16
38386270410.0;20;53;14;16
38386270410.0;20;53;15;16
38386270410.0;20;53;16;16
38386270410.0;20;53;17;16
38386270410.0;20;53;18;16
38386270410.0;20;53;19;16
38386270410.0;20;53;20;16
38386270410.0;20;53;21;16
38386270410.0;20;53;22;16
38386270410.0;20;53;23;16
38386270410.0;20;53;24;16
38386270410.0;20;53;25;16
38386270410.0;20;53;26;16
38386270410.0;20;53;27;16
38386270410.0;20;53;28;16
38386270410.0;20;53;29;16
38386270410.0;20;53;30;16
76772540618.0;20;54;1;16
76772540618.0;20;54;2;16
76772540618.0;20;54;3;16
76772540618.0;20;54;4;16
76772540618.0;20;54;5;16
76772540618.0;20;54;6;16
76772540618.0;20;54;100;16
76772540618.0;20;54;99;16
76772540618.0;20;54;98;16
76772540618.0;20;54;97;16
76772540618.0;20;54;96;16
76772540618.0;20;54;95;16
76772540618.0;20;54;94;16
76772540618.0;20;54;93;16
76772540618.0;20;54;92;16
76772540618.0;20;54;91;16
76772540618.0;20;54;90;16
76772540618.0;20;54;89;16
76772540618.0;20;54;88;16
76772540618.0;20;54;87;16
76772540618.0;20;54;86;16
76772540618.0;20;54;85;16
76772540618.0;20;54;84;16
76772540618.0;20;54;83;16
76772540618.0;20;54;82;16
76772540618.0;20;54;81;16
76772540618.0;20;54;80;16
76772540618.0;20;54;79;16
76772540618.0;20;54;78;16
76772540618.0;20;54;77;16
76772540618.0;20;54;76;16
76772540618.0;20;54;75;16
76772540618.0;20;54;74;16
76772540618.0;20;54;73;16
76772540618.0;20;54;72;16
76772540618.0;20;54;71;16
76772540618.0;20;54;70;16
76772540618.0;20;54;69;16
76772540618.0;20;54;68;16
76772540618.0;20;54;67;16
76772540618.0;20;54;66;16
76772540618.0;20;54;65;16
76772540618.0;20;54;64;16
76772540618.0;20;54;63;16
76772540618.0;20;54;62;16
76772540618.0;20;54;61;16
76772540618.0;20;54;60;16
76772540618.0;20;54;59;16
76772540618.0;20;54;58;16
76772540618.0;20;54;57;16
76772540618.0;20;54;56;16
76772540618.0;20;54;55;16
76772540618.0;20;54;54;16
76772540618.0;20;54;53;16
76772540618.0;20;54;52;16
76772540618.0;20;54;51;16
76772540618.0;20;54;50;16
76772540618.0;20;54;49;16
76772540618.0;20;54;48;16
76772540618.0;20;54;47;16
76772540618.0;20;54;46;16
76772540618.0;20;54;45;16
76772540618.0;20;54;44;16
76772540618.0;20;54;43;16
76772540618.0;20;54;42;16
76772540618.0;20;54;41;16
76772540618.0;20;54;40;16
76772540618.0;20;54;39;16
76772540618.0;20;54;38;16
76772540618.0;20;54;37;16
76772540618.0;20;54;36;16
76772540618.0;20;54;35;16
76772540618.0;20;54;34;16
76772540618.0;20;54;33;16
76772540618.0;20;54;32;16
76772540618.0;20;54;31;16
76772540618.0;20;54;7;16
76772540618.0;20;54;8;16
76772540618.0;20;54;9;16
76772540618.0;20;54;10;16
76772540618.0;20;54;11;16
76772540618.0;20;54;12;16
76772540618.0;20;54;13;16
76772540618.0;20;54;14;16
76772540618.0;20;54;15;16
76772540618.0;20;54;16;16
76772540618.0;20;54;17;16
76772540618.0;20;54;18;16
76772540618.0;20;54;19;16
76772540618.0;20;54;20;16
76772540618.0;20;54;21;16
76772540618.0;20;54;22;16
76772540618.0;20;54;23;16
76772540618.0;20;54;24;16
76772540618.0;20;54;25;16
76772540618.0;20;54;26;16
76772540618.0;20;54;27;16
76772540618.0;20;54;28;16
76772540618.0;20;54;29;16
76772540618.0;20;54;30;16
153545081034.0;19;55;1;16
153545081034.0;20;55;2;16
153545081034.0;20;55;3;16
153545081034.0;20;55;4;16
153545081034.0;20;55;5;16
153545081034.0;20;55;100;16
153545081034.0;20;55;99;16
153545081034.0;20;55;98;16
153545081034.0;20;55;97;16
153545081034.0;20;55;96;16
153545081034.0;20;55;95;16
153545081034.0;20;55;94;16
153545081034.0;20;55;93;16
153545081034.0;20;55;92;16
153545081034.0;20;55;91;16
153545081034.0;20;55;90;16
153545081034.0;20;55;89;16
153545081034.0;20;55;88;16
153545081034.0;20;55;87;16
153545081034.0;20;55;86;16
153545081034.0;20;55;85;16
153545081034.0;20;55;84;16
153545081034.0;20;55;83;16
153545081034.0;20;55;82;16
153545081034.0;20;55;81;16
153545081034.0;20;55;80;16
153545081034.0;20;55;79;16
153545081034.0;20;55;78;16
153545081034.0;20;55;77;16
153545081034.0;20;55;76;16
153545081034.0;20;55;75;16
153545081034.0;20;55;74;16
153545081034.0;20;55;73;16
153545081034.0;20;55;72;16
153545081034.0;20;55;71;16
153545081034.0;20;55;70;16
153545081034.0;20;55;69;16
153545081034.0;20;55;68;16
153545081034.0;20;55;67;16
153545081034.0;20;55;66;16
153545081034.0;20;55;65;16
153545081034.0;20;55;64;16
153545081034.0;20;55;63;16
153545081034.0;20;55;62;16
153545081034.0;20;55;61;16
153545081034.0;20;55;60;16
153545081034.0;20;55;59;16
153545081034.0;20;55;58;16
153545081034.0;20;55;57;16
153545081034.0;20;55;56;16
153545081034.0;20;55;55;16
153545081034.0;20;55;54;16
153545081034.0;20;55;53;16
153545081034.0;20;55;52;16
153545081034.0;20;55;51;16
153545081034.0;20;55;50;16
153545081034.0;20;55;49;16
153545081034.0;20;55;48;16
153545081034.0;20;55;47;16
153545081034.0;20;55;46;16
153545081034.0;20;55;45;16
153545081034.0;20;55;44;16
153545081034.0;20;55;43;16
153545081034.0;20;55;42;16
153545081034.0;20;55;41;16
153545081034.0;20;55;40;16
153545081034.0;20;55;39;16
153545081034.0;20;55;38;16
153545081034.0;20;55;37;16
153545081034.0;20;55;36;16
153545081034.0;20;55;35;16
153545081034.0;20;55;34;16
153545081034.0;20;55;33;16
153545081034.0;20;55;32;16
153545081034.0;20;55;31;16
153545081034.0;20;55;6;16
153545081034.0;20;55;7;16
153545081034.0;20;55;8;16
153545081034.0;20;55;9;16
153545081034.0;20;55;10;16
153545081034.0;20;55;11;16
153545081034.0;20;55;12;16
153545081034.0;20;55;13;16
153545081034.0;20;55;14;16
153545081034.0;20;55;15;16
153545081034.0;20;55;16;16
153545081034.0;20;55;17;16
153545081034.0;20;55;18;16
153545081034.0;20;55;19;16
153545081034.0;20;55;20;16
153545081034.0;20;55;21;16
153545081034.0;20;55;22;16
153545081034.0;20;55;23;16
153545081034.0;20;55;24;16
153545081034.0;20;55;25;16
153545081034.0;20;55;26;16
153545081034.0;20;55;27;16
153545081034.0;20;55;28;16
153545081034.0;20;55;29;16
153545081034.0;20;55;30;16
307090161866.0;19;56;1;16
307090161866.0;20;56;2;16
307090161866.0;20;56;3;16
307090161866.0;20;56;4;16
307090161866.0;20;56;100;16
307090161866.0;20;56;99;16
307090161866.0;20;56;98;16
307090161866.0;20;56;97;16
307090161866.0;20;56;96;16
307090161866.0;20;56;95;16
307090161866.0;20;56;94;16
307090161866.0;20;56;93;16
307090161866.0;20;56;92;16
307090161866.0;20;56;91;16
307090161866.0;20;56;90;16
307090161866.0;20;56;89;16
307090161866.0;20;56;88;16
307090161866.0;20;56;87;16
307090161866.0;20;56;86;16
307090161866.0;20;56;85;16
307090161866.0;20;56;84;16
307090161866.0;20;56;83;16
307090161866.0;20;56;82;16
307090161866.0;20;56;81;16
307090161866.0;20;56;80;16
307090161866.0;20;56;79;16
307090161866.0;20;56;78;16
307090161866.0;20;56;77;16
307090161866.0;20;56;76;16
307090161866.0;20;56;75;16
307090161866.0;20;56;74;16
307090161866.0;20;56;73;16
307090161866.0;20;56;72;16
307090161866.0;20;56;71;16
307090161866.0;20;56;70;16
307090161866.0;20;56;69;16
307090161866.0;20;56;68;16
307090161866.0;20;56;67;16
307090161866.0;20;56;66;16
307090161866.0;20;56;65;16
307090161866.0;20;56;64;16
307090161866.0;20;56;63;16
307090161866.0;20;56;62;16
307090161866.0;20;56;61;16
307090161866.0;20;56;60;16
307090161866.0;20;56;59;16
307090161866.0;20;56;58;16
307090161866.0;20;56;57;16
307090161866.0;20;56;56;16
307090161866.0;20;56;55;16
307090161866.0;20;56;54;16
307090161866.0;20;56;53;16
307090161866.0;20;56;52;16
307090161866.0;20;56;51;16
307090161866.0;20;56;50;16
307090161866.0;20;56;49;16
307090161866.0;20;56;48;16
307090161866.0;20;56;47;16
307090161866.0;20;56;46;16
307090161866.0;20;56;45;16
307090161866.0;20;56;44;16
307090161866.0;20;56;43;16
307090161866.0;20;56;42;16
307090161866.0;20;56;41;16
307090161866.0;20;56;40;16
307090161866.0;20;56;39;16
307090161866.0;20;56;38;16
307090161866.0;20;56;37;16
307090161866.0;20;56;36;16
307090161866.0;20;56;35;16
307090161866.0;20;56;34;16
307090161866.0;20;56;33;16
307090161866.0;20;56;32;16
307090161866.0;20;56;31;16
307090161866.0;20;56;5;16
307090161866.0;20;56;6;16
307090161866.0;20;56;7;16
307090161866.0;20;56;8;16
307090161866.0;20;56;9;16
307090161866.0;20;56;10;16
307090161866.0;20;56;11;16
307090161866.0;20;56;12;16
307090161866.0;20;56;13;16
307090161866.0;20;56;14;16
307090161866.0;20;56;15;16
307090161866.0;20;56;16;16
307090161866.0;20;56;17;16
307090161866.0;20;56;18;16
307090161866.0;20;56;19;16
307090161866.0;20;56;20;16
307090161866.0;20;56;21;16
307090161866.0;20;56;22;16
307090161866.0;20;56;23;16
307090161866.0;20;56;24;16
307090161866.0;20;56;25;16
307090161866.0;20;56;26;16
307090161866.0;20;56;27;16
307090161866.0;20;56;28;16
307090161866.0;20;56;29;16
307090161866.0;20;56;30;16
614180323530.0;20;57;1;16
614180323530.0;20;57;2;16
614180323530.0;20;57;3;16
614180323530.0;20;57;100;16
614180323530.0;20;57;99;16
614180323530.0;20;57;98;16
614180323530.0;20;57;97;16
614180323530.0;20;57;96;16
614180323530.0;20;57;95;16
614180323530.0;20;57;94;16
614180323530.0;20;57;93;16
614180323530.0;20;57;92;16
614180323530.0;20;57;91;16
614180323530.0;20;57;90;16
614180323530.0;20;57;89;16
614180323530.0;20;57;88;16
614180323530.0;20;57;87;16
614180323530.0;20;57;86;16
614180323530.0;20;57;85;16
614180323530.0;20;57;84;16
614180323530.0;20;57;83;16
614180323530.0;20;57;82;16
614180323530.0;20;57;81;16
614180323530.0;20;57;80;16
614180323530.0;20;57;79;16
614180323530.0;20;57;78;16
614180323530.0;20;57;77;16
614180323530.0;20;57;76;16
614180323530.0;20;57;75;16
614180323530.0;20;57;74;16
614180323530.0;20;57;73;16
614180323530.0;20;57;72;16
614180323530.0;20;57;71;16
614180323530.0;20;57;70;16
614180323530.0;20;57;69;16
614180323530.0;20;57;68;16
614180323530.0;20;57;67;16
614180323530.0;20;57;66;16
614180323530.0;20;57;65;16
614180323530.0;20;57;64;16
614180323530.0;20;57;63;16
614180323530.0;20;57;62;16
614180323530.0;20;57;61;16
614180323530.0;20;57;60;16
614180323530.0;20;57;59;16
614180323530.0;20;57;58;16
614180323530.0;20;57;57;16
614180323530.0;20;57;56;16
614180323530.0;20;57;55;16
614180323530.0;20;57;54;16
614180323530.0;20;57;53;16
614180323530.0;20;57;52;16
614180323530.0;20;57;51;16
614180323530.0;20;57;50;16
614180323530.0;20;57;49;16
614180323530.0;20;57;48;16
614180323530.0;20;57;47;16
614180323530.0;20;57;46;16
614180323530.0;20;57;45;16
614180323530.0;20;57;44;16
614180323530.0;20;57;43;16
614180323530.0;20;57;42;16
